roundabout_id,osm_way_ids,latitude,longitude,municipality,city_code
5971,[185563791],39.288323480952386,-7.400946295238095,Portalegre,PTG
5972,[185573432],37.84646705,-25.265905716666666,Nordeste,NRD
5973,[185574719],40.079571105,-8.322801575,Miranda do Corvo,MCV
5974,[185574732],40.02647195789474,-8.387252057894738,Penela,PNL
5975,[185575291],40.02246777,-8.385802885,Penela,PNL
5976,[185575294],40.023972584615386,-8.3874233,Penela,PNL
5977,[185584604],39.922956926086954,-8.367252508695652,Ansião,ANS
5978,"[185612436, 848002702, 848002703, 848002704, 848002705]",38.68716585,-9.314752035,Oeiras,OER
5979,[185628498],41.44023502631578,-8.53584735263158,Vila Nova de Famalicão,VNF
5980,[185658676],41.48112004761905,-8.344167142857142,Guimarães,GMR
5981,[185658693],41.48109296,-8.351772910000003,Guimarães,GMR
5982,"[185762935, 1317647198, 1317647199]",38.67963507142857,-9.316608378571429,Oeiras,OER
5983,[185831999],41.37459944500001,-8.008015780000003,Celorico de Basto,CBT
5984,[185843280],37.71712880454545,-25.49941712727273,Lagoa,LAG
5985,"[185882462, 1305884517, 1305884538]",38.68805406190476,-9.307575314285717,Oeiras,OER
5986,[185885607],37.84226948235295,-25.156429588235294,Nordeste,NRD
5987,[185967434],41.14790845,-8.542183887500002,Gondomar,GDM
5988,[186049761],39.05386728461539,-8.991926465384617,Alenquer,ALQ
5989,[186123042],39.038101575,-8.637021775,Salvaterra de Magos,SMG
5990,"[186129386, 1354250334, 1354250349, 1354250350, 1354250351]",39.08259643157894,-9.258694152631579,Torres Vedras,TVD
5991,[186185068],37.2858818,-8.4685293,Monchique,MCQ
5992,[186265235],40.18968067142857,-7.4912607047619035,Fundão,FND
5993,"[186311169, 1237257167, 1237257168, 1237257173, 1237257174, 1237257175, 1307092066, 1329449468]",38.70326335,-9.299889215384617,Oeiras,OER
5994,[186332209],39.386730005000004,-8.661482665,Santarém,STR
5995,[186381611],39.05229174,-9.008894334999997,Alenquer,ALQ
5996,"[186381612, 771157340, 771157341, 771157342, 771157343]",39.05244606666667,-9.008362485714285,Alenquer,ALQ
5997,[186411656],37.51299596470589,-8.067187788235293,Almodôvar,ADV
5998,"[186411809, 1211690645, 1211690646]",37.5119485,-8.06689336875,Almodôvar,ADV
5999,[186466966],41.4721395368421,-8.285181210526316,Guimarães,GMR
6000,[186476654],39.820224294999996,-7.507795355000001,Castelo Branco,CTB
6001,[186632803],38.92673128,-9.205123840000002,Mafra,MFR
6002,[186635045],38.95038385833333,-9.199670616666666,Mafra,MFR
6003,[186658410],41.4888209125,-8.140080893750001,Fafe,FAF
6004,[186658507],41.45063094583333,-8.175573254166666,Fafe,FAF
6005,[186668384],41.5748527,-7.58230655,Vila Pouca de Aguiar,VPA
6006,[186668399],41.575044385714286,-7.594737490476191,Vila Pouca de Aguiar,VPA
6007,[187019497],40.609501134999995,-7.76913249,Mangualde,MGL
6008,[187150651],41.55998611363636,-6.727989322727273,Bragança,BGC
6009,[187151165],41.567257858823524,-6.72018625882353,Bragança,BGC
6010,[187529624],40.85417284166667,-8.446784508333334,Oliveira de Azeméis,OAZ
6011,[187656788],40.44986001363637,-8.731785177272728,Mira,MIR
6012,[187939114],41.33223311904762,-6.969429485714285,Alfândega da Fé,AFE
6013,[187939129],41.34047035454546,-6.9628121818181805,Alfândega da Fé,AFE
6014,[187939130],41.337484815,-6.96218288,Alfândega da Fé,AFE
6015,[187939417],41.345979179310355,-6.963890910344828,Alfândega da Fé,AFE
6016,[187939424],41.30302141666666,-7.149944991666666,Vila Flor,VFL
6017,"[188052668, 1347060902, 1468785963]",38.77610475263159,-9.33235704736842,Sintra,SNT
6018,[188084775],38.69963675789474,-9.278365063157896,Oeiras,OER
6019,[188085883],38.6985342,-9.283913629999999,Oeiras,OER
6020,"[188089427, 1329449452, 1329449453, 1329458332, 1329458333, 1329625506]",38.708607380000004,-9.27814973,Oeiras,OER
6021,"[188124228, 227464031, 1226155026, 1226155027]",41.683449438888886,-8.617764049999998,Ponte de Lima,PTL
6022,[188133944],37.74756487368421,-25.704230957894733,Ponta Delgada,PDL
6023,[188158449],38.75557483684211,-9.155967873684208,Lisboa,LSB
6024,[188259515],39.0612317875,-9.0254963,Alenquer,ALQ
6025,[188259519],39.061636580000005,-9.02401359,Alenquer,ALQ
6026,[188259535],39.0610953,-9.0229283375,Alenquer,ALQ
6027,[188259536],39.0616556,-9.022351762499998,Alenquer,ALQ
6028,[188259537],39.0607253,-9.0217931125,Alenquer,ALQ
6029,[188259538],39.062114775,-9.0209755875,Alenquer,ALQ
6030,[188259539],39.060781299999995,-9.020740055555557,Alenquer,ALQ
6031,[188307827],39.442051605555555,-8.604981177777779,Torres Novas,TNV
6032,"[188526316, 1456262614, 1456262615, 1481441611, 1481441612]",40.55962319444444,-7.755200255555555,Mangualde,MGL
6033,[188692005],37.726777766666665,-8.410296120833333,Ourique,ORQ
6034,[188805856],39.16977754705882,-9.015676411764705,Alenquer,ALQ
6035,[188805861],39.15399267777778,-9.019361422222222,Alenquer,ALQ
6036,[188805865],39.16436143333333,-9.011560011111111,Alenquer,ALQ
6037,[188931597],41.80787041304348,-8.413453339130434,Ponte da Barca,PTB
6038,[188931686],41.801888149999996,-8.4150054,Ponte da Barca,PTB
6039,[188948421],41.64121239473684,-7.565915510526316,Chaves,CHV
6040,[188952185],40.871984129999994,-8.475898585,Oliveira de Azeméis,OAZ
6041,"[189390022, 1468766795, 1468766796, 1468766797]",41.41208572272727,-8.511288386363638,Vila Nova de Famalicão,VNF
6042,"[189517849, 1561127109, 1561127110, 1561127111, 1561127112]",41.50399395217392,-7.995103395652175,Cabeceiras de Basto,CBC
6043,[189517850],41.509437844999994,-7.98760981,Cabeceiras de Basto,CBC
6044,[189517856],41.50741460434783,-7.989922347826087,Cabeceiras de Basto,CBC
6045,[189879171],39.925672045000006,-8.337788020000001,Ansião,ANS
6046,"[189883971, 933701692]",39.88299133333334,-8.33210886190476,Alvaiázere,AVZ
6047,[189883976],39.87531443157894,-8.335576805263157,Alvaiázere,AVZ
6048,"[189897254, 880831378, 880831379, 880831380, 880831383, 880831384]",39.9080912952381,-8.431151247619047,Ansião,ANS
6049,[189900203],39.905567931818176,-8.432517813636364,Ansião,ANS
6050,"[189908446, 608418573, 608418574, 608418575, 608418576, 608418577, 608418578, 608418580, 734269564, 741767467, 1164709462, 1164717213, 1307231299]",41.157934460344826,-8.62913732413793,Porto,PRT
6051,[190104694],38.59181665999999,-9.11047219,Seixal,SXL
6052,[190104717],38.58498201428572,-9.112673242857143,Seixal,SXL
6053,[190293557],38.023555294736845,-8.034616352631579,Beja,BJA
6054,"[190338931, 1277694951, 1277694952, 1277694958, 1329993580, 1329993583]",38.70917141562499,-9.295831267187499,Oeiras,OER
6055,"[190339639, 1230023491, 1235876218, 1235876219, 1237257164, 1277694955, 1329481690, 1329910806]",38.70012955714285,-9.293534367857145,Oeiras,OER
6056,"[190343622, 1307092063]",38.71182154347825,-9.30003773043478,Oeiras,OER
6057,[190356184],41.48240375,-7.18415998125,Mirandela,MDL
6058,[190363604],37.88980144210526,-8.017371831578947,Beja,BJA
6059,[190363640],37.88919154,-8.02146939,Beja,BJA
6060,[190920239],40.85054194090909,-8.411065850000002,Vale de Cambra,VLC
6061,"[190923156, 1305884529]",38.67761664782609,-9.318539339130437,Oeiras,OER
6062,"[190981257, 1284514600, 1284514601, 1284514603]",38.722797575,-9.221775845,Oeiras,OER
6063,"[191052096, 628912414, 1348009838]",39.04893693157895,-7.642412505263158,Fronteira,FTR
6064,"[191098417, 1300734386, 1300734387, 1300734398, 1329386472, 1380064607]",38.71110287619047,-9.228007071428571,Oeiras,OER
6065,[191140665],38.71584365,-9.225358122222222,Oeiras,OER
6066,[191296282],38.664588118750004,-9.1520246,Almada,ALM
6067,[191296284],38.664207418749996,-9.15533344375,Almada,ALM
6068,[191296285],38.655388844444445,-9.142278927777777,Almada,ALM
6069,[191589404],39.38467364090909,-9.1292088,Óbidos,OBD
6070,"[191708797, 1278203953, 1278203954, 1278203963, 1307092077]",38.71703832,-9.304869346666667,Oeiras,OER
6071,[191709870],38.713682754999994,-9.305732035,Oeiras,OER
6072,[191744857],41.48462695294118,-8.318690523529412,Guimarães,GMR
6073,[191774769],41.49478687692307,-8.317572253846153,Guimarães,GMR
6074,[191828789],40.86981923888889,-8.49901268888889,Oliveira de Azeméis,OAZ
6075,"[192242388, 1334861161, 1334861162, 1334861186, 1348152535, 1348152553]",38.813887385714295,-9.100259838095239,Loures,LRS
6076,"[192457549, 1072725490, 1072793831, 1072793832, 1072890511]",38.69062495,-9.333548530000002,Cascais,CSC
6077,"[192460572, 1302957375, 1302957376, 1302957397]",38.692576875,-9.32901439,Cascais,CSC
6078,[192468801],41.14543593181818,-7.405573140909093,São João da Pesqueira,SJP
6079,"[192469267, 1349970650]",41.14333488095238,-7.402084585714285,São João da Pesqueira,SJP
6080,"[192470857, 1349970648]",41.151007742857146,-7.423005557142858,São João da Pesqueira,SJP
6081,[192537232],38.84259027,-7.57393567,Estremoz,ETZ
6082,"[192538682, 1334861157, 1348152534]",38.80932500454546,-9.101965540909092,Loures,LRS
6083,"[192541982, 628891006, 974376774, 1348010919, 1348010920]",38.850539138461535,-7.584617403846154,Estremoz,ETZ
6084,[192767156],38.715529061111106,-9.224739144444445,Oeiras,OER
6085,"[192770732, 1230042064]",38.718267669999996,-9.228075585000003,Oeiras,OER
6086,[192770985],38.71884015789474,-9.230045236842104,Oeiras,OER
6087,"[192772282, 1230042065, 1278893003]",38.71924835,-9.227805645,Oeiras,OER
6088,[192917395],41.616408580952374,-8.305160538095238,Póvoa de Lanhoso,PVL
6089,[192972625],40.817470661111116,-8.487671483333335,Oliveira de Azeméis,OAZ
6090,[193319286],38.72035827727273,-9.241888227272728,Oeiras,OER
6091,[193479153],40.586700904761905,-8.454194514285716,Águeda,AGD
6092,[193840993],38.796964763157895,-9.114254442105263,Loures,LRS
6093,[193840994],38.7971987,-9.113810994736843,Loures,LRS
6094,"[193856331, 1230023493, 1237257162, 1329910807]",38.697994955000006,-9.290772245000001,Oeiras,OER
6095,[193926714],38.74117916818182,-9.300743045454546,Oeiras,OER
6096,[194147190],38.74690398260869,-9.28948475652174,Oeiras,OER
6097,"[194147601, 1278203959, 1278203960, 1278203962]",38.74493038518518,-9.29264687037037,Oeiras,OER
6098,"[194189178, 1278237607, 1278237636, 1285367898, 1285367912, 1302143541, 1335076534]",38.73296769545455,-9.280260936363637,Oeiras,OER
6099,[194195211],38.8162051,-9.123157421052632,Loures,LRS
6100,"[194195703, 938804540, 938804541, 938804553, 938804554]",38.81532700952381,-9.121736866666668,Loures,LRS
6101,[194257955],40.124760582608694,-8.403033895652174,Coimbra,CBR
6102,[194332380],41.2639435826087,-7.590788695652174,Sabrosa,SBR
6103,[194446532],41.1504615,-7.411961959999999,São João da Pesqueira,SJP
6104,"[194458132, 1278237603, 1278237604, 1278237638]",38.73045098181819,-9.288011872727271,Oeiras,OER
6105,"[194458442, 1277694933, 1277694934, 1277694983]",38.75038121666666,-9.302011499999999,Sintra,SNT
6106,"[194464619, 885996848, 885996849, 885996850]",40.12686351904762,-8.406308214285716,Coimbra,CBR
6107,[194466326],40.125885427272735,-8.402398827272728,Coimbra,CBR
6108,"[194468803, 1222986053, 1222986054, 1222986055]",40.07889035238095,-8.380897704761905,Miranda do Corvo,MCV
6109,"[194468823, 1222986050, 1222986051, 1222986052]",40.081720204166665,-8.381340370833334,Miranda do Corvo,MCV
6110,"[194468825, 1222987445, 1222987446, 1222987448]",40.08341906086956,-8.369027626086956,Miranda do Corvo,MCV
6111,[194470641],40.020033763636356,-8.373261213636365,Penela,PNL
6112,[194617723],41.268443835,-7.63383437,Sabrosa,SBR
6113,[194712071],38.562615181249996,-7.91250176875,Évora,EVR
6114,"[194712095, 954456056, 954456057, 954456058]",38.553704159090906,-7.915394518181818,Évora,EVR
6115,"[194712974, 549841352, 549841353]",38.553527122727274,-7.910711063636365,Évora,EVR
6116,[194738090],38.94388661904761,-9.331764242857144,Mafra,MFR
6117,"[194759032, 1117622710, 1117622711, 1117622712, 1117625528, 1117625529]",40.87839154,-8.429478205,Oliveira de Azeméis,OAZ
6118,[194913195],40.871572933333326,-8.402274438888888,Vale de Cambra,VLC
6119,"[194917070, 1019797638, 1083271560, 1083271561]",38.71113294500001,-8.96303753,Montijo,MTJ
6120,[195005220],36.97313469047619,-25.163778823809523,Vila do Porto,VPT
6121,"[195026411, 1307092080]",38.728381756,-9.313541764,Oeiras,OER
6122,[195168912],40.087174528571424,-8.323464476190475,Miranda do Corvo,MCV
6123,[195169868],40.084426290909086,-8.3278407,Miranda do Corvo,MCV
6124,[195183448],40.09025354500001,-8.33008596,Miranda do Corvo,MCV
6125,[195183457],40.086301344,-8.322096252,Miranda do Corvo,MCV
6126,[195184614],40.08951626363636,-8.327364895454545,Miranda do Corvo,MCV
6127,"[195188391, 614040990]",40.027875905882354,-8.389975652941176,Penela,PNL
6128,[195201725],37.99471707777778,-7.8677467722222225,Beja,BJA
6129,[195335149],40.42872359545455,-7.87686944090909,Oliveira do Hospital,OHP
6130,[195335174],40.419303533333334,-7.8819830476190464,Oliveira do Hospital,OHP
6131,[195775739],38.789604483333335,-9.104083377777776,Loures,LRS
6132,[195970553],40.13534468235294,-8.391789647058822,Coimbra,CBR
6133,[195991725],39.09451985263158,-8.974731426315792,Alenquer,ALQ
6134,"[196030540, 1016746077, 1016753828, 1016753829, 1080804420]",38.57762882608696,-9.079118978260869,Seixal,SXL
6135,[196090135],40.869055221052626,-8.45955102631579,Oliveira de Azeméis,OAZ
6136,[196107339],40.892244894444445,-8.457443116666667,Oliveira de Azeméis,OAZ
6137,[196163111],40.88397037368421,-8.419660852631578,Oliveira de Azeméis,OAZ
6138,[196163115],40.88487805454545,-8.413955854545456,Oliveira de Azeméis,OAZ
6139,[196163123],40.88496092380952,-8.416520985714284,Oliveira de Azeméis,OAZ
6140,[196512269],37.439574568750004,-7.767660875000001,Alcoutim,ACT
6141,[196512270],37.44050849130436,-7.766848404347826,Alcoutim,ACT
6142,[196512294],37.511563368750004,-8.065427518749999,Almodôvar,ADV
6143,"[196844238, 1278203946, 1278203947, 1278203966, 1278237587, 1278237622]",38.70229931818182,-9.307865990909091,Oeiras,OER
6144,[196943084],38.77417052,-9.282845515,Sintra,SNT
6145,[196945400],38.69488827142857,-27.17744938095239,Angra do Heroísmo,AGH
6146,[196945401],38.6827455,-27.198183507407407,Angra do Heroísmo,AGH
6147,[196945402],38.69675294545454,-27.17955719090909,Angra do Heroísmo,AGH
6148,"[196984896, 1356436337, 1356436338, 1356436368, 1356436369]",38.580352645454546,-8.948651936363639,Palmela,PLM
6149,[196984899],38.57545735238096,-8.956649657142858,Palmela,PLM
6150,"[197349219, 1340413305]",38.71726380000001,-9.221625947368423,Oeiras,OER
6151,[197391269],40.546113375000004,-8.5123553375,Oliveira do Bairro,OBR
6152,[197410156],40.56297666,-8.46450693,Águeda,AGD
6153,[197453375],41.407479936363636,-7.450222190909091,Murça,MUR
6154,[197549744],40.56046068095238,-7.246496333333333,Guarda,GRD
6155,[197689772],40.49571984444444,-7.592602477777778,Gouveia,GVA
6156,[197702158],40.76301165,-8.705101950000001,Murtosa,MRS
6157,[197703117],40.7562473,-8.702538429411764,Murtosa,MRS
6158,[197863083],41.150081463157896,-8.659613578947367,Porto,PRT
6159,"[197866244, 1545846958]",40.96407979130435,-8.558940295652173,Santa Maria da Feira,VFR
6160,[197866836],40.968313452000004,-8.560798432,Santa Maria da Feira,VFR
6161,[197867169],40.972657653333336,-8.556239186666666,Santa Maria da Feira,VFR
6162,"[197868780, 1545846959]",40.959494363157894,-8.558032436842105,Santa Maria da Feira,VFR
6163,"[197907187, 983737262, 983737263, 983737264, 983737265, 983737266]",38.872492769999994,-9.083893615000001,Vila Franca de Xira,VFX
6164,"[197908469, 983735803, 983735804, 983735806, 983735807]",38.87578564444445,-9.083217716666667,Vila Franca de Xira,VFX
6165,[197944343],39.836553187499995,-8.339925620833332,Alvaiázere,AVZ
6166,[197944349],39.83645242857143,-8.338502333333334,Alvaiázere,AVZ
6167,[198044484],39.78813655,-8.329908940909089,Alvaiázere,AVZ
6168,[198044490],39.78817678181818,-8.328510986363636,Alvaiázere,AVZ
6169,"[198044492, 936212841, 936212842, 936212843]",39.78700409090909,-8.32558385,Ferreira do Zêzere,FZZ
6170,"[198048078, 944468079, 944468080, 944468081]",39.70891637391305,-8.325109586956522,Ferreira do Zêzere,FZZ
6171,"[198048080, 944468076, 944468077, 944468078]",39.70896732857143,-8.323701752380954,Ferreira do Zêzere,FZZ
6172,[198186436],41.262212172727274,-7.584033863636361,Sabrosa,SBR
6173,"[198283402, 1013912743, 1013912744, 1013912762]",38.70174612727272,-8.94772588181818,Montijo,MTJ
6174,[198381105],38.63783993714286,-7.852619077142856,Évora,EVR
6175,[198381108],38.63837265714287,-7.851187371428572,Évora,EVR
6176,"[198437872, 1321669989, 1321669990, 1321669991]",41.371437766666666,-8.377232552380951,Guimarães,GMR
6177,"[198437877, 1319691388, 1319691389, 1319691390, 1319691391, 1320094266]",41.313259352941174,-8.339542752941176,Paços de Ferreira,PFR
6178,[198438046],41.37527963125,-8.303997925000001,Vizela,VIZ
6179,[198438047],41.387551123529406,-8.309778241176472,Vizela,VIZ
6180,"[198438048, 1321669980, 1321669981, 1321669982, 1321669983, 1356500671, 1356500680]",41.365959305882356,-8.404881670588237,Santo Tirso,STS
6181,[198438225],41.367518178260866,-8.302963508695653,Vizela,VIZ
6182,[198467726],40.24788714444444,-7.50932025,Covilhã,CVL
6183,"[198468074, 1411840676]",40.7500180125,-8.0606715375,São Pedro do Sul,SPS
6184,[198488477],41.367961725,-8.36739583,Guimarães,GMR
6185,[198488478],41.3665409625,-8.366525424999999,Guimarães,GMR
6186,[198489042],41.12050747,-8.618491634999998,Vila Nova de Gaia,VNG
6187,[198492908],39.817115471428565,-7.520374196428571,Castelo Branco,CTB
6188,"[198648522, 1347419726, 1347419727, 1347595170, 1349970622, 1412549293, 1433447647]",41.113476844,-8.584747024,Vila Nova de Gaia,VNG
6189,[198650917],41.10414868,-8.56933651,Vila Nova de Gaia,VNG
6190,[198805982],39.92167160967742,-7.443332235483872,Castelo Branco,CTB
6191,[198810639],40.0282467,-7.469311627272727,Fundão,FND
6192,[198975619],40.19667135714286,-7.495952314285714,Fundão,FND
6193,"[199166526, 645426983, 645426984, 645426985, 645426986, 645426987, 645426988, 645426989, 645426990]",40.481078126086956,-8.090562982608697,Tondela,TND
6194,"[199168551, 877297424, 877297425, 1431494261, 1459052278]",40.48385043333334,-8.090087423809521,Tondela,TND
6195,[199355703],40.503226657894736,-7.702335626315789,Gouveia,GVA
6196,[199358611],40.49900577368421,-7.706369447368419,Gouveia,GVA
6197,[199360919],40.50435494736843,-7.70328182105263,Gouveia,GVA
6198,[199504915],38.80409804166667,-9.338831691666666,Sintra,SNT
6199,[199574911],40.9336633,-8.578286590909089,Santa Maria da Feira,VFR
6200,[199797930],38.749704727777775,-8.958723955555556,Alcochete,ACH
6201,[200050605],38.72233874761904,-9.34619100952381,Cascais,CSC
6202,[200299269],39.61549717222223,-8.429199177777777,Tomar,TMR
6203,[200449694],42.023203511111106,-8.647390205555554,Valença,VLN
6204,"[200992754, 1284998989, 1505034233, 1505034234]",41.207352533333335,-8.282424242857141,Penafiel,PNF
6205,[201042479],42.04361703809524,-8.590065142857142,Valença,VLN
6206,[201252511],38.717619983333336,-9.297897172222221,Oeiras,OER
6207,[201383599],40.80973628888889,-8.531324677777777,Oliveira de Azeméis,OAZ
6208,[201388736],40.8101504090909,-8.517344727272729,Oliveira de Azeméis,OAZ
6209,"[201472997, 647535967, 647535969, 647535970, 647535971, 1458347933, 1458347934, 1462445421]",40.54626462,-8.136254384999999,Tondela,TND
6210,"[201474277, 643403889, 643403891, 643403892, 643403894]",40.554875092592596,-8.130925318518518,Tondela,TND
6211,[201475330],41.762148213636365,-7.482340127272727,Chaves,CHV
6212,"[201481029, 1266323851]",41.75622185454545,-7.479193445454545,Chaves,CHV
6213,[202051339],40.9855091173913,-8.590964743478258,Santa Maria da Feira,VFR
6214,"[202335987, 315731128, 315731129, 315731130, 315731132, 315731134, 315731138, 433056400]",32.73308340416667,-17.192981675,Calheta,CLT
6215,[202449855],39.023195290000004,-9.27949673,Torres Vedras,TVD
6216,[202687518],41.2202052,-8.290866155,Penafiel,PNF
6217,[202810594],40.447551520000005,-7.717462684999999,Seia,SEI
6218,[202944222],37.997487122857144,-8.756142582857143,Santiago do Cacém,STC
6219,[202944247],37.97461472647059,-8.813520614705881,Sines,SNS
6220,"[203167025, 1297423918, 1297423919, 1346335317, 1346335318, 1346335319, 1349970647]",41.1560824826087,-7.779369973913043,Peso da Régua,PRG
6221,[203462347],39.738306228571425,-8.94458281904762,Marinha Grande,MGR
6222,"[203465699, 908536820, 908536821, 908536822]",39.733327464,-8.954663387999998,Marinha Grande,MGR
6223,"[203634968, 893179123, 893179124, 893179125, 893179127, 893179128, 938619078, 938619079]",38.84314334090909,-9.16115533181818,Loures,LRS
6224,[203870221],38.7739442631579,-9.344793731578946,Sintra,SNT
6225,[204063047],40.98900020588235,-8.142342170588236,Cinfães,CNF
6226,[204106926],39.43850644166667,-9.150217858333335,Caldas da Rainha,CLD
6227,"[204126706, 204126719, 204126733, 204126756, 204126763, 385507447]",32.64670044347826,-16.942341991304346,Funchal,FNC
6228,"[204175938, 1042422292, 1276697108, 1276697109, 1330469140, 1330686653]",38.78347222105263,-9.226705899999999,Amadora,AMD
6229,"[204277242, 268382265, 374049177, 385049440, 1239860428, 1239860429, 1239860430, 1461315133, 1461315136, 1461315144, 1461316996, 1491484391]",32.72781821818182,-17.024352575757575,Ribeira Brava,RBR
6230,"[204305821, 204305847, 204305848, 706534159]",32.672606705,-17.062427925,Ribeira Brava,RBR
6231,[205049659],39.212167449999995,-9.29343086,Lourinhã,LNH
6232,[205112343],39.152169265,-9.342634485,Torres Vedras,TVD
6233,"[205145602, 1266323849]",41.75640991304348,-7.4825146173913035,Chaves,CHV
6234,[205382272],39.582194477777776,-8.644536261111112,Ourém,ORM
6235,[205482776],39.73544372380953,-7.891867128571428,Proença-a-Nova,PNV
6236,[205484611],39.705289942857135,-7.850120419047618,Proença-a-Nova,PNV
6237,[205484622],39.71024544285714,-7.852261338095238,Proença-a-Nova,PNV
6238,[205485379],39.67819232380952,-7.731047076190476,Vila Velha de Ródão,VVR
6239,[205571016],39.73667458,-7.913582264999998,Proença-a-Nova,PNV
6240,[205571017],39.738285899999994,-7.913528057894735,Proença-a-Nova,PNV
6241,[205571020],39.73666739473684,-7.915562989473684,Proença-a-Nova,PNV
6242,"[205706570, 205706815, 205706864, 625544762]",33.06682970909091,-16.33861731818182,Porto Santo,PST
6243,"[205706820, 205706824, 205706826, 205706868, 1427534984, 1427534985, 1427534986]",33.065766868,-16.335327967999998,Porto Santo,PST
6244,"[205712328, 1498220434, 1498220435, 1498220440]",41.354381849999996,-8.580617075000001,Vila Nova de Famalicão,VNF
6245,[206147057],39.10588970526316,-9.264141989473686,Torres Vedras,TVD
6246,[206150805],39.10708726,-9.24961519,Torres Vedras,TVD
6247,[206168821],40.242917657142854,-8.434696338095238,Coimbra,CBR
6248,[206384144],41.172791554999996,-8.661290520000001,Porto,PRT
6249,[206402859],37.44712587058824,-7.592552517647058,Alcoutim,ACT
6250,"[206563575, 1311484257, 1311484258, 1311484259, 1311484260]",41.25504253913043,-8.652233817391304,Maia,MAI
6251,[206596444],41.888711799999996,-8.791135607142857,Caminha,CMN
6252,[206647173],40.52147792,-6.83474817,Almeida,ALD
6253,[207128474],39.71287753913043,-8.70891552173913,Leiria,LRA
6254,"[207495480, 621717591, 621717592, 1353036383, 1353036384, 1353036385, 1475933436]",40.70351243636364,-7.859155736363636,Viseu,VIS
6255,[207519863],40.19718656190476,-8.402772204761906,Coimbra,CBR
6256,"[207634526, 1011321777, 1011321778, 1011321779, 1011321780, 1011321781, 1011321782, 1315126810]",41.155223114,-8.67267432,Porto,PRT
6257,"[207890057, 207890059, 258888773, 306059688, 1019725091, 1019725092, 1186859394]",41.17049904444445,-8.642450288888888,Porto,PRT
6258,"[208047315, 621717594, 621717595, 1353036381, 1353036382]",40.70510275,-7.852193066666666,Viseu,VIS
6259,[208053420],40.70736313809524,-7.860704561904762,Viseu,VIS
6260,"[208053431, 1353036389, 1353036390, 1353036394, 1353036399, 1353036400]",40.698114126086956,-7.8702111869565226,Viseu,VIS
6261,"[208424680, 1069916341, 1069916342, 1069916343, 1069916344, 1354250352, 1528171486]",39.081482066666666,-9.255516644444445,Torres Vedras,TVD
6262,[208431109],39.29804178636363,-7.4318482409090905,Portalegre,PTG
6263,[208431119],39.299084042857146,-7.432277700000001,Portalegre,PTG
6264,[208561851],39.728812872727275,-8.929394118181818,Marinha Grande,MGR
6265,[208639588],38.51542891578947,-8.583630852631579,Alcácer do Sal,ASL
6266,"[208642068, 1365457286, 1365457287, 1365457288]",38.57821618260869,-9.013326378260873,Palmela,PLM
6267,[208645450],38.16667307894737,-8.493136205263156,Grândola,GDL
6268,"[209114801, 1054260418, 1463235048, 1463235049]",37.104798368000004,-8.366246404,Silves,SLV
6269,"[209115043, 1050522392, 1054260420, 1463235046, 1481664199]",37.104893068,-8.358248092000002,Silves,SLV
6270,[209553550],37.20612453076923,-7.546155507692308,Vila Real de Santo António,VRS
6271,[209621146],37.20523681666666,-7.54559295,Vila Real de Santo António,VRS
6272,"[209633056, 1007088660, 1007088661, 1119041536, 1305423955, 1305423956, 1305423957, 1305423959]",41.1799841826087,-8.690527434782611,Matosinhos,MTS
6273,"[209633062, 896557878, 896557879, 896557880, 896557881]",41.18585305,-8.696191718181817,Matosinhos,MTS
6274,[209682376],38.721893076190476,-7.398039780952381,Vila Viçosa,VVC
6275,[209927295],37.63782248148148,-7.988734514814814,Castro Verde,CVR
6276,"[210057391, 1205235807, 1205235808]",37.095004466666666,-8.768476388888887,Lagos,LGS
6277,[210381210],41.27884598095238,-7.992364319047619,Amarante,AMT
6278,[210456759],41.647499985714276,-8.697924023809524,Viana do Castelo,VCT
6279,"[210668606, 642332364, 989372734, 989372735, 1103653939, 1103653949, 1116927897]",41.25340578235294,-8.5832239,Maia,MAI
6280,[210670374],37.76148340000001,-25.697387705882353,Ponta Delgada,PDL
6281,"[210674289, 1019264560, 1019264561, 1019264562, 1019264563]",41.18526399545455,-8.589084527272728,Maia,MAI
6282,"[210674290, 1019264553, 1019264554, 1019264555, 1019264556, 1019264557, 1019264558, 1019264559]",41.183303508,-8.59030524,Maia,MAI
6283,[210681654],38.6297838,-9.08274838,Seixal,SXL
6284,"[210683356, 1018287650, 1018349540, 1018349541, 1097859702, 1097859721]",38.608652899999996,-9.080657627777777,Seixal,SXL
6285,[211110680],39.45789996,-8.6775989,Alcanena,ACN
6286,[211196643],37.09410975555556,-8.261128744444443,Albufeira,ABF
6287,"[211338388, 1106177590, 1106177591, 1106177592]",41.22137978124999,-8.56309839375,Maia,MAI
6288,[211365306],37.09974203636364,-8.74809151363636,Lagos,LGS
6289,"[211387588, 1408153611, 1408153612]",41.84850625000001,-8.422542858333331,Arcos de Valdevez,AVV
6290,[211550386],37.092468159999996,-8.1703349,Albufeira,ABF
6291,[211563562],41.45654613,-8.31612196,Guimarães,GMR
6292,[211958147],37.13173983809524,-7.63715627142857,Tavira,TVR
6293,[211958173],37.13655214375,-7.621393250000001,Tavira,TVR
6294,"[212397875, 1019264566, 1019264567, 1019264568, 1019264569, 1019264570]",41.217236581818185,-8.599606018181818,Maia,MAI
